entry_id,title,category,posting_date,unit_slug,card,evidencia,pred_subunit,gold_subunit,gold_subunits_extra,gold_fonte,scorable,notas
01-protocolos-de-rede,01 - Protocolos de Rede,material-de-aula,,unidade-01-introducao-a-redes-de-computadores,U1 - Redes de Computadores,,,conceito-de-protocolo-de-redes-pessoais-locais-metropolitanas-e-de-longa-distancia,conceitos-de-redes-de-computadores-e-internet,conteudo,yes,provenance=proposto-claude-2026-09-02; deck de protocolos de comunicacao e hierarquias (1.3); abre com conceitos de rede (1.1)
plano-de-ensino-20262,Plano de Ensino - 20262,cronograma,,,Plano de Ensino,,,,,meta,no,plano de ensino = curso inteiro; sem subunidade (regra meta-material)
02-modelos-de-referencia,02 - Modelos de Referencia,material-de-aula,,unidade-01-introducao-a-redes-de-computadores,U1 - Redes de Computadores,,,modelos-osi-e-tcpip,,conteudo,yes,provenance=proposto-claude-2026-09-02; OSI e TCP/IP (1.2)
02-poster-network-protocols,02 - poster-network-protocols,fotos-de-prova,,unidade-01-introducao-a-redes-de-computadores,U1 - Redes de Computadores,,,modelos-osi-e-tcpip,conceito-de-protocolo-de-redes-pessoais-locais-metropolitanas-e-de-longa-distancia,conteudo,no,poster com a pilha de protocolos por camada; multi-topico e categoria fotos-de-prova: fora da regua ate o user decidir
03-tipos-de-redes,03 - Tipos de Redes,material-de-aula,,unidade-01-introducao-a-redes-de-computadores,U1 - Redes de Computadores,,,conceito-de-protocolo-de-redes-pessoais-locais-metropolitanas-e-de-longa-distancia,classificacao-e-topologias-de-redes-de-computadores,conteudo,yes,provenance=proposto-claude-2026-09-02; PAN/LAN/MAN/WAN = 1.3; topologias tambem aparecem em 6.1 (extra)
unidade1-exercicios,unidade1-exercicios,listas,,unidade-01-introducao-a-redes-de-computadores,U1 - Redes de Computadores,,,modelos-osi-e-tcpip,conceitos-de-redes-de-computadores-e-internet;conceito-de-protocolo-de-redes-pessoais-locais-metropolitanas-e-de-longa-distancia,conteudo,yes,provenance=proposto-claude-2026-09-02; lista da unidade 1 inteira; primario = camadas/modelos (maioria das questoes)
04-camada-de-aplicacao,04 - Camada de Aplicação,material-de-aula,,unidade-02-nivel-de-aplicacao,U2 - Camada de Aplicação,,,funcoes-e-caracteristicas-do-nivel-de-aplicacao,paradigmas-clienteservidor-e-p2p,conteudo,yes,provenance=proposto-claude-2026-09-02; deck de abertura da camada (2.1) com arquiteturas cliente/servidor e P2P (2.2)
04-protocolo-http,04 - Protocolo HTTP,material-de-aula,,unidade-02-nivel-de-aplicacao,U2 - Camada de Aplicação,,,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,,conteudo,yes,provenance=proposto-claude-2026-09-02; HTTP (2.4)
05-protocolo-dns,05 - Protocolo DNS,material-de-aula,,unidade-02-nivel-de-aplicacao,U2 - Camada de Aplicação,,,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,,conteudo,yes,provenance=proposto-claude-2026-09-02; DNS (2.3)
06-protocolo-dhcp,06 - Protocolo DHCP,material-de-aula,,unidade-02-nivel-de-aplicacao,U2 - Camada de Aplicação,,,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,,conteudo,yes,provenance=proposto-claude-2026-09-02; DHCP (2.3)
lista-de-exercicios-1-camada-de-aplicacao,LIsta de exercícios 1 - Camada de Aplicação,listas,,unidade-02-nivel-de-aplicacao,U2 - Camada de Aplicação,,,funcoes-e-caracteristicas-do-nivel-de-aplicacao,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap;protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat;paradigmas-clienteservidor-e-p2p,conteudo,yes,provenance=proposto-claude-2026-09-02; lista da camada inteira; primario = o topico-guarda-chuva 2.1
unidade2-exercicios-dhcp,unidade2-exercicios-dhcp,listas,,unidade-02-nivel-de-aplicacao,U2 - Camada de Aplicação,,,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,,conteudo,yes,provenance=proposto-claude-2026-09-02
unidade2-exercicios-dns,unidade2-exercicios-dns,listas,,unidade-02-nivel-de-aplicacao,U2 - Camada de Aplicação,,,protocolos-de-aplicacao-para-infraestrutura-dns-dhcp-snmp-nat,,conteudo,yes,provenance=proposto-claude-2026-09-02
unidade2-exercicios-http,unidade2-exercicios-http,listas,,unidade-02-nivel-de-aplicacao,U2 - Camada de Aplicação,,,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,,conteudo,yes,provenance=proposto-claude-2026-09-02
07-protocolos-de-e-mail,07 - Protocolos de E-mail,material-de-aula,,unidade-02-nivel-de-aplicacao,U2 - Camada de Aplicação,,,protocolos-de-aplicacao-para-o-usuario-http-https-smtp-pop3-imap,,conteudo,yes,provenance=proposto-claude-2026-09-02; SMTP/POP3/IMAP (2.4)
08-desenvolvimento-de-aplicacoes,08 - Desenvolvimento de Aplicações,material-de-aula,,unidade-02-nivel-de-aplicacao,U2 - Camada de Aplicação,,,implementacao-de-sockets,paradigmas-clienteservidor-e-p2p,conteudo,yes,provenance=proposto-claude-2026-09-02; sockets (2.2.1) dentro do paradigma cliente/servidor (2.2)
udp-example-c,udp_example_c,codigo-professor,,unidade-02-nivel-de-aplicacao,U2 - Camada de Aplicação,,,implementacao-de-sockets,protocolo-udp,conteudo,yes,provenance=proposto-claude-2026-09-02; exemplo de socket UDP em C (2.2.1); o protocolo (3.3) como extra
udp-example-java,udp_example_java,codigo-professor,,unidade-02-nivel-de-aplicacao,U2 - Camada de Aplicação,,,implementacao-de-sockets,protocolo-udp,conteudo,yes,provenance=proposto-claude-2026-09-02; idem em Java
tcp-chat-c,tcp_chat_c,codigo-professor,,unidade-02-nivel-de-aplicacao,U2 - Camada de Aplicação,,,implementacao-de-sockets,protocolo-tcp,conteudo,yes,provenance=proposto-claude-2026-09-02; chat cliente/servidor TCP em C (2.2.1); o protocolo (3.2) como extra
tcp-example,tcp_example,codigo-professor,,unidade-02-nivel-de-aplicacao,U2 - Camada de Aplicação,,,implementacao-de-sockets,protocolo-tcp,conteudo,yes,provenance=proposto-claude-2026-09-02; idem
